3301
19  11.5336   3.5897 253.3823   5.0091 6   0.0323   0.0165   0.0132   0.0203   0.0000   0.0300   0.0000   0.0300
20   0.5321   3.3233 262.2793   5.5203 6   0.0195   0.0142   0.0329   0.0192   0.0000   0.0300   0.0000   0.0300
21  15.3142   4.7305 245.1596   5.2957 6   0.0184   0.0217   0.0528   0.0228   0.0000   0.0300   0.0000   0.0300
22   1.5927   3.4171 253.5908   5.6637 6   0.0161   0.0180   0.0182   0.0183   0.0000   0.0300   0.0000   0.0300
23 -19.9332   3.7059 236.7665   6.3972 6   0.0077   0.0197   0.0468   0.0219   0.0000   0.0300   0.0000   0.0300
24 -11.1208   5.8303 262.1894   6.6635 6  -0.0248   0.0228   0.0181   0.0252   0.0000   0.0300   0.0000   0.0300
25 -30.0866   4.5503 266.3144   6.2959 6  -0.0336   0.0174  -0.0104   0.0215   0.0000   0.0300   0.0000   0.0300
26  -7.9008   4.7111 251.3173   5.0794 6  -0.0574   0.0201   0.0090   0.0223   0.0000   0.0300   0.0000   0.0300
27  -7.6875   3.7436 283.2958   4.6226 6  -0.0242   0.0155   0.0114   0.0143   0.0000   0.0300   0.0000   0.0300
28  -5.5120   3.7842 280.2782   5.0447 6  -0.0101   0.0125   0.0299   0.0160   0.0000   0.0300   0.0000   0.0300
29   6.9019   3.9103 268.7164   5.0199 6  -0.0099   0.0172   0.0236   0.0223   0.0000   0.0300   0.0000   0.0300
30  -0.6429   4.4146 285.9859   4.3390 6  -0.0070   0.0143   0.0097   0.0170   0.0000   0.0300   0.0000   0.0300
31 -13.4362   3.2476 289.0789   5.2408 6  -0.0033   0.0131   0.0185   0.0147   0.0000   0.0300   0.0000   0.0300
32 -26.3363   4.2542 270.9693   5.1737 6  -0.0359   0.0131   0.0063   0.0180   0.0000   0.0300   0.0000   0.0300
33  -0.8012   4.5810 289.4389   4.4072 6  -0.0159   0.0143   0.0091   0.0155   0.0000   0.0300   0.0000   0.0300
34 -11.1693   3.7326 285.1985   4.9211 6  -0.0004   0.0128   0.0169   0.0152   0.0000   0.0300   0.0000   0.0300
35  11.8974   4.1652 268.8820   4.8584 6  -0.0070   0.0197   0.0224   0.0179   0.0000   0.0300   0.0000   0.0300
36 -19.9550   3.7916 277.1433   5.0377 6  -0.0052   0.0147   0.0264   0.0170   0.0000   0.0300   0.0000   0.0300
37   5.8336   3.4759 276.2563   4.6146 6   0.0221   0.0144   0.0028   0.0143   0.0000   0.0300   0.0000   0.0300
38  -9.6340   3.7270 278.5020   5.3127 6  -0.0007   0.0134   0.0139   0.0160   0.0000   0.0300   0.0000   0.0300
39  18.4026   3.2648 259.9524   4.3300 6   0.0200   0.0145   0.0075   0.0194   0.0000   0.0300   0.0000   0.0300
40  12.2214   3.6324 257.3056   4.9948 6   0.0307   0.0176  -0.0053   0.0169   0.0000   0.0300   0.0000   0.0300
41  27.9626   4.0672 258.9676   4.9888 6  -0.0026   0.0164   0.0067   0.0196   0.0000   0.0300   0.0000   0.0300
42   5.6484   4.5347 235.1583   6.1211 6   0.0182   0.0209   0.0504   0.0258   0.0000   0.0300   0.0000   0.0300
43  -4.9071   4.6022 262.1673   5.5500 6   0.0185   0.0164  -0.0295   0.0228   0.0000   0.0300   0.0000   0.0300
44  15.4900   4.6850 266.3530   5.8035 6   0.0200   0.0177   0.0270   0.0192   0.0000   0.0300   0.0000   0.0300
45  15.2338   4.8289 254.3596   5.6228 6  -0.0108   0.0221   0.0222   0.0210   0.0000   0.0300   0.0000   0.0300
46  -3.5117   3.7497 258.6378   4.7379 6   0.0371   0.0160  -0.0496   0.0183   0.0000   0.0300   0.0000   0.0300
47   2.2893   3.5738 238.4359   4.7748 6  -0.0248   0.0147   0.0064   0.0207   0.0000   0.0300   0.0000   0.0300
